enrollment_id,student_id,course_id,term_code,grade_point,grade_letter,completion_status,feedback_rating,hours_per_week,engagement_score
ENR-00632,STU-0076,MAC-COMP-8110,2024F,2.98,B,completed,3.0,9.5,0.82
ENR-01225,STU-0076,MAC-COMP-8490,2025F,2.67,B-,completed,4.0,8.2,0.82
ENR-01361,STU-0076,MAC-COMP-8540,2025F,2.67,B-,completed,4.0,7.4,0.87
ENR-01798,STU-0076,MAC-BU-8140,2025F,3.33,B+,completed,4.0,10.6,0.76
ENR-02013,STU-0076,MAC-COMP-8490,2025F,2.67,B-,completed,4.0,8.2,0.82
ENR-02149,STU-0076,MAC-COMP-8540,2025F,2.67,B-,completed,4.0,7.4,0.87
ENR-02586,STU-0076,MAC-BU-8140,2025F,3.33,B+,completed,4.0,10.6,0.76
ENR-01517,STU-0076,MAC-COMP-8640,2025S,3.0,B,completed,3.0,10.6,0.47
ENR-01631,STU-0076,MAC-COMP-8740,2025S,3.0,B,completed,5.0,8.4,0.56
ENR-02305,STU-0076,MAC-COMP-8640,2025S,3.0,B,completed,3.0,10.6,0.47
ENR-02419,STU-0076,MAC-COMP-8740,2025S,3.0,B,completed,5.0,8.4,0.56
ENR-00633,STU-0076,MAC-COMP-8150,2025W,2.75,B,completed,5.0,6.5,0.94
ENR-00635,STU-0076,MAC-COMP-8340,2025W,2.91,B,completed,5.0,7.3,0.47
ENR-01040,STU-0076,MAC-COMP-8130,2026S,3.33,B+,completed,4.0,10.8,0.61
ENR-00637,STU-0077,MAC-COMP-8110,2025F,3.01,B+,completed,4.0,13.9,0.84
ENR-01495,STU-0077,MAC-COMP-8610,2025F,3.33,B+,completed,3.0,9.5,0.8
ENR-02283,STU-0077,MAC-COMP-8610,2025F,3.33,B+,completed,3.0,9.5,0.8
ENR-01667,STU-0077,MAC-COMP-8790,2025S,3.67,A-,completed,5.0,12.1,0.52
ENR-02455,STU-0077,MAC-COMP-8790,2025S,3.67,A-,completed,5.0,12.1,0.52
ENR-00643,STU-0077,MAC-BU-7500,2026S,2.52,B-,completed,5.0,8.7,0.73
ENR-01299,STU-0077,MAC-COMP-8500,2026S,3.8,A,completed,4.0,10.1,0.9
ENR-02087,STU-0077,MAC-COMP-8500,2026S,3.8,A,completed,4.0,10.1,0.9
ENR-00638,STU-0077,MAC-COMP-8470,2026W,3.22,B+,completed,4.0,7.6,0.63
ENR-00646,STU-0078,MAC-COMP-8110,2025F,3.97,A+,completed,3.0,12.9,0.8
ENR-01316,STU-0078,MAC-COMP-8540,2025F,3.67,A-,completed,5.0,6.8,0.56
ENR-02104,STU-0078,MAC-COMP-8540,2025F,3.67,A-,completed,5.0,6.8,0.56
ENR-01048,STU-0078,MAC-COMP-8130,2025S,3.8,A,completed,5.0,13.8,0.69
ENR-01836,STU-0078,MAC-COMP-8130,2025S,3.8,A,completed,5.0,13.8,0.69
ENR-01537,STU-0078,MAC-COMP-8640,2026F,3.33,B+,completed,3.0,12.0,0.54
ENR-01683,STU-0078,MAC-BU-8120,2026F,3.33,B+,completed,3.0,12.9,0.81
ENR-01766,STU-0078,MAC-BU-8130,2026F,3.8,A,completed,3.0,8.3,0.93
ENR-02325,STU-0078,MAC-COMP-8640,2026F,3.33,B+,completed,3.0,12.0,0.54
ENR-02471,STU-0078,MAC-BU-8120,2026F,3.33,B+,completed,3.0,12.9,0.81
ENR-02554,STU-0078,MAC-BU-8130,2026F,3.8,A,completed,3.0,8.3,0.93
ENR-00655,STU-0079,MAC-COMP-8110,2025F,3.14,B+,completed,3.0,12.3,0.82
ENR-01121,STU-0079,MAC-COMP-8207,2025S,3.33,B+,completed,3.0,11.0,0.53
ENR-01909,STU-0079,MAC-COMP-8207,2025S,3.33,B+,completed,3.0,11.0,0.53
ENR-01724,STU-0079,MAC-BU-8130,2026F,3.33,B+,completed,5.0,10.1,0.62
ENR-02512,STU-0079,MAC-BU-8130,2026F,3.33,B+,completed,5.0,10.1,0.62
ENR-01435,STU-0079,MAC-COMP-8590,2026S,3.0,B,completed,4.0,8.7,0.74
ENR-01466,STU-0079,MAC-COMP-8610,2026S,3.8,A,completed,5.0,10.4,0.46
ENR-02223,STU-0079,MAC-COMP-8590,2026S,3.0,B,completed,4.0,8.7,0.74
ENR-02254,STU-0079,MAC-COMP-8610,2026S,3.8,A,completed,5.0,10.4,0.46
ENR-00657,STU-0079,MAC-COMP-8150,2026W,3.49,A-,completed,4.0,12.8,0.86
ENR-01143,STU-0079,MAC-COMP-8380,2026W,3.0,B,completed,4.0,13.5,0.66
ENR-00660,STU-0080,MAC-COMP-8110,2025F,3.12,B+,completed,4.0,10.2,0.7
ENR-01756,STU-0080,MAC-BU-8130,2025F,3.67,A-,completed,5.0,9.4,0.72
ENR-02544,STU-0080,MAC-BU-8130,2025F,3.67,A-,completed,5.0,9.4,0.72
ENR-01599,STU-0080,MAC-COMP-8740,2026F,3.33,B+,completed,5.0,9.6,0.93
ENR-02387,STU-0080,MAC-COMP-8740,2026F,3.33,B+,completed,5.0,9.6,0.93
ENR-01699,STU-0080,MAC-BU-8120,2026S,4.0,A+,completed,5.0,8.1,0.8
ENR-02487,STU-0080,MAC-BU-8120,2026S,4.0,A+,completed,5.0,8.1,0.8
ENR-00661,STU-0080,MAC-COMP-8250,2026W,3.43,A-,completed,3.0,13.0,0.8
ENR-00662,STU-0080,MAC-COMP-8470,2026W,3.64,A-,completed,4.0,6.1,0.81
ENR-00663,STU-0080,MAC-COMP-8340,2026W,3.61,A-,completed,3.0,7.1,0.77
ENR-00665,STU-0081,MAC-COMP-8110,2024F,2.76,B,completed,3.0,6.1,0.95
ENR-01192,STU-0081,MAC-COMP-8390,2025F,3.33,B+,completed,4.0,11.0,0.9
ENR-01980,STU-0081,MAC-COMP-8390,2025F,3.33,B+,completed,4.0,11.0,0.9
ENR-00673,STU-0081,MAC-COMP-8890,2025S,2.94,B,completed,4.0,6.1,0.78
ENR-01421,STU-0081,MAC-COMP-8590,2025S,3.67,A-,completed,5.0,9.5,0.86
ENR-02209,STU-0081,MAC-COMP-8590,2025S,3.67,A-,completed,5.0,9.5,0.86
ENR-00666,STU-0081,MAC-COMP-8150,2025W,3.38,A-,completed,3.0,8.7,0.72
ENR-00667,STU-0081,MAC-COMP-8340,2025W,3.0,B+,completed,3.0,9.8,0.74
ENR-00668,STU-0081,MAC-COMP-8470,2025W,3.65,A-,completed,5.0,10.1,0.75
ENR-00669,STU-0081,MAC-COMP-8250,2025W,3.41,A-,completed,5.0,8.1,0.83
ENR-01547,STU-0081,MAC-COMP-8700,2026F,3.8,A,completed,3.0,12.5,0.9
ENR-01080,STU-0082,MAC-COMP-8207,2025F,3.67,A-,completed,3.0,7.6,0.91
ENR-01518,STU-0082,MAC-COMP-8640,2025F,2.33,C+,completed,3.0,12.4,0.94
ENR-01805,STU-0082,MAC-BU-8140,2025F,3.67,A-,completed,4.0,12.8,0.47
ENR-01868,STU-0082,MAC-COMP-8207,2025F,3.67,A-,completed,3.0,7.6,0.91
ENR-02306,STU-0082,MAC-COMP-8640,2025F,2.33,C+,completed,3.0,12.4,0.94
ENR-02593,STU-0082,MAC-BU-8140,2025F,3.67,A-,completed,4.0,12.8,0.47
ENR-00675,STU-0082,MAC-COMP-8150,2025S,3.9,A+,completed,3.0,12.6,0.56
ENR-00676,STU-0082,MAC-COMP-8470,2025S,3.17,B+,completed,4.0,8.7,0.59
ENR-00677,STU-0082,MAC-COMP-8250,2025S,4.0,A+,completed,5.0,6.4,0.76
ENR-00674,STU-0082,MAC-COMP-8110,2025W,3.42,A-,completed,3.0,9.2,0.69
ENR-01460,STU-0082,MAC-COMP-8610,2026F,2.0,C,completed,5.0,11.5,0.75
ENR-01711,STU-0082,MAC-BU-8120,2026F,3.33,B+,completed,4.0,6.7,0.82
ENR-02248,STU-0082,MAC-COMP-8610,2026F,2.0,C,completed,5.0,11.5,0.75
ENR-02499,STU-0082,MAC-BU-8120,2026F,3.33,B+,completed,4.0,6.7,0.82
ENR-00679,STU-0083,MAC-COMP-8110,2024F,3.57,A-,completed,5.0,9.4,0.84
ENR-00687,STU-0083,MAC-BU-7600,2025F,2.98,B,completed,5.0,12.0,0.5
ENR-00688,STU-0083,MAC-COMP-8780,2025F,3.01,B+,completed,3.0,6.4,0.61
ENR-01271,STU-0083,MAC-COMP-8500,2025F,3.33,B+,completed,3.0,10.4,0.8
ENR-01717,STU-0083,MAC-BU-8130,2025F,3.33,B+,completed,4.0,11.4,0.58
ENR-02059,STU-0083,MAC-COMP-8500,2025F,3.33,B+,completed,3.0,10.4,0.8
ENR-02505,STU-0083,MAC-BU-8130,2025F,3.33,B+,completed,4.0,11.4,0.58
ENR-00684,STU-0083,MAC-COMP-8340,2025S,4.0,A+,completed,4.0,9.1,0.85
ENR-00685,STU-0083,MAC-BU-7700,2025S,3.47,A-,completed,3.0,12.5,0.63
ENR-00686,STU-0083,MAC-BU-7500,2025S,3.02,B+,completed,4.0,9.3,0.79
ENR-01068,STU-0083,MAC-COMP-8130,2025S,3.33,B+,completed,3.0,13.5,0.71
ENR-01856,STU-0083,MAC-COMP-8130,2025S,3.33,B+,completed,3.0,13.5,0.71
ENR-00680,STU-0083,MAC-COMP-8220,2025W,2.64,B-,completed,5.0,11.7,0.83
ENR-00681,STU-0083,MAC-COMP-8150,2025W,3.65,A-,completed,5.0,10.0,0.53
ENR-00696,STU-0084,MAC-COMP-8340,2025F,3.46,A-,completed,4.0,7.8,0.64
ENR-00697,STU-0084,MAC-BU-7600,2025F,2.85,B,completed,4.0,13.0,0.87
ENR-00698,STU-0084,MAC-BU-7500,2025F,2.89,B,completed,3.0,8.9,0.86
ENR-01053,STU-0084,MAC-COMP-8130,2025F,3.67,A-,completed,5.0,6.5,0.42
ENR-01204,STU-0084,MAC-COMP-8490,2025F,3.8,A,completed,3.0,10.3,0.84
ENR-01659,STU-0084,MAC-COMP-8790,2025F,3.67,A-,completed,4.0,6.6,0.67
ENR-01707,STU-0084,MAC-BU-8120,2025F,3.33,B+,completed,4.0,13.3,0.62
ENR-01841,STU-0084,MAC-COMP-8130,2025F,3.67,A-,completed,5.0,6.5,0.42
ENR-01992,STU-0084,MAC-COMP-8490,2025F,3.8,A,completed,3.0,10.3,0.84
ENR-02447,STU-0084,MAC-COMP-8790,2025F,3.67,A-,completed,4.0,6.6,0.67
ENR-02495,STU-0084,MAC-BU-8120,2025F,3.33,B+,completed,4.0,13.3,0.62
ENR-00692,STU-0084,MAC-COMP-8220,2025S,3.21,B+,completed,3.0,13.2,0.86
ENR-00693,STU-0084,MAC-COMP-8250,2025S,2.36,B-,completed,5.0,7.2,0.65
ENR-00694,STU-0084,MAC-COMP-8150,2025S,3.39,A-,completed,5.0,13.7,0.66
ENR-00695,STU-0084,MAC-COMP-8470,2025S,2.97,B,completed,4.0,8.3,0.56
ENR-00691,STU-0084,MAC-COMP-8110,2025W,3.91,A+,completed,4.0,13.7,0.87
ENR-01752,STU-0084,MAC-BU-8130,2026F,3.33,B+,completed,3.0,6.8,0.47
ENR-00703,STU-0085,MAC-COMP-8110,2024F,3.26,B+,completed,3.0,6.5,0.46
ENR-01166,STU-0085,MAC-COMP-8390,2025F,3.33,B+,completed,3.0,9.1,0.91
ENR-01244,STU-0085,MAC-COMP-8490,2025F,3.8,A,completed,5.0,7.9,0.48
ENR-01954,STU-0085,MAC-COMP-8390,2025F,3.33,B+,completed,3.0,9.1,0.91
ENR-02032,STU-0085,MAC-COMP-8490,2025F,3.8,A,completed,5.0,7.9,0.48
ENR-01541,STU-0085,MAC-COMP-8640,2025S,3.67,A-,completed,3.0,13.2,0.86
ENR-02329,STU-0085,MAC-COMP-8640,2025S,3.67,A-,completed,3.0,13.2,0.86
ENR-00705,STU-0085,MAC-COMP-8250,2025W,3.57,A-,completed,5.0,11.5,0.86
ENR-00706,STU-0085,MAC-COMP-8220,2025W,3.77,A,completed,3.0,8.2,0.82
ENR-00708,STU-0086,MAC-COMP-8110,2025F,4.0,A+,completed,4.0,13.5,0.69
ENR-01415,STU-0086,MAC-COMP-8590,2025S,3.67,A-,completed,5.0,13.4,0.78
ENR-01540,STU-0086,MAC-COMP-8640,2025S,2.67,B-,completed,4.0,6.2,0.44
ENR-02203,STU-0086,MAC-COMP-8590,2025S,3.67,A-,completed,5.0,13.4,0.78
ENR-02328,STU-0086,MAC-COMP-8640,2025S,2.67,B-,completed,4.0,6.2,0.44
ENR-01490,STU-0086,MAC-COMP-8610,2026F,4.0,A+,completed,5.0,7.8,0.77
ENR-01668,STU-0086,MAC-COMP-8790,2026F,4.0,A+,completed,3.0,10.2,0.79
ENR-02278,STU-0086,MAC-COMP-8610,2026F,4.0,A+,completed,5.0,7.8,0.77
ENR-02456,STU-0086,MAC-COMP-8790,2026F,4.0,A+,completed,3.0,10.2,0.79
ENR-00713,STU-0086,MAC-COMP-8150,2026S,3.27,B+,completed,3.0,7.5,0.92
ENR-00715,STU-0086,MAC-BU-7600,2026S,3.2,B+,completed,3.0,13.0,0.67
ENR-01264,STU-0086,MAC-COMP-8500,2026S,3.8,A,completed,5.0,13.0,0.7
ENR-01704,STU-0087,MAC-BU-8120,2025F,2.33,C+,completed,4.0,10.3,0.79
ENR-02492,STU-0087,MAC-BU-8120,2025F,2.33,C+,completed,4.0,10.3,0.79
ENR-00718,STU-0087,MAC-COMP-8470,2025S,3.18,B+,completed,4.0,10.1,0.64
ENR-00719,STU-0087,MAC-COMP-8150,2025S,3.2,B+,completed,3.0,11.9,0.66
ENR-00720,STU-0087,MAC-COMP-8220,2025S,3.38,A-,completed,5.0,10.9,0.57
ENR-00721,STU-0087,MAC-COMP-8340,2025S,2.54,B-,completed,4.0,12.9,0.62
ENR-01807,STU-0087,MAC-BU-8140,2025S,3.8,A,completed,4.0,13.5,0.66
ENR-02595,STU-0087,MAC-BU-8140,2025S,3.8,A,completed,4.0,13.5,0.66
ENR-00717,STU-0087,MAC-COMP-8110,2025W,2.63,B-,completed,5.0,9.1,0.64
ENR-00726,STU-0088,MAC-COMP-8110,2024F,3.6,A-,completed,3.0,11.4,0.64
ENR-01268,STU-0088,MAC-COMP-8500,2025F,3.0,B,completed,5.0,6.2,0.91
ENR-01702,STU-0088,MAC-BU-8120,2025F,3.33,B+,completed,5.0,13.8,0.83
ENR-02056,STU-0088,MAC-COMP-8500,2025F,3.0,B,completed,5.0,6.2,0.91
ENR-02490,STU-0088,MAC-BU-8120,2025F,3.33,B+,completed,5.0,13.8,0.83
ENR-00731,STU-0088,MAC-COMP-8470,2025S,3.81,A,completed,5.0,7.4,0.88
ENR-00733,STU-0088,MAC-BU-7700,2025S,3.44,A-,completed,4.0,8.2,0.6
ENR-00734,STU-0088,MAC-COMP-8890,2025S,3.36,A-,completed,3.0,10.7,0.77
ENR-01796,STU-0088,MAC-BU-8140,2025S,3.67,A-,completed,5.0,9.6,0.58
ENR-02584,STU-0088,MAC-BU-8140,2025S,3.67,A-,completed,5.0,9.6,0.58
ENR-00727,STU-0088,MAC-COMP-8220,2025W,3.27,B+,completed,4.0,11.4,0.93
ENR-00728,STU-0088,MAC-COMP-8340,2025W,3.25,B+,completed,5.0,13.7,0.55
ENR-00729,STU-0088,MAC-COMP-8150,2025W,3.0,B+,completed,3.0,9.7,0.7
ENR-00730,STU-0088,MAC-COMP-8250,2025W,3.23,B+,completed,3.0,12.6,0.82
ENR-01635,STU-0088,MAC-COMP-8790,2026F,3.8,A,completed,3.0,6.9,0.46
ENR-02423,STU-0088,MAC-COMP-8790,2026F,3.8,A,completed,3.0,6.9,0.46
ENR-00735,STU-0089,MAC-COMP-8110,2024F,3.23,B+,completed,5.0,11.2,0.9
ENR-00743,STU-0089,MAC-BU-7700,2025F,2.76,B,completed,3.0,8.6,0.8
ENR-00744,STU-0089,MAC-COMP-8720,2025F,3.26,B+,completed,3.0,9.9,0.47
ENR-00746,STU-0089,MAC-COMP-8890,2025F,3.37,A-,completed,4.0,8.1,0.65
ENR-00740,STU-0089,MAC-COMP-8340,2025S,3.34,A-,completed,5.0,11.0,0.56
ENR-00741,STU-0089,MAC-BU-7500,2025S,3.09,B+,completed,3.0,6.1,0.55
ENR-00742,STU-0089,MAC-BU-7600,2025S,3.25,B+,completed,5.0,11.4,0.89
ENR-01762,STU-0089,MAC-BU-8130,2025S,3.67,A-,completed,5.0,7.7,0.62
ENR-02550,STU-0089,MAC-BU-8130,2025S,3.67,A-,completed,5.0,7.7,0.62
ENR-00736,STU-0089,MAC-COMP-8470,2025W,3.38,A-,completed,4.0,7.5,0.94
ENR-00737,STU-0089,MAC-COMP-8220,2025W,2.72,B,completed,4.0,12.9,0.69
ENR-00738,STU-0089,MAC-COMP-8150,2025W,3.49,A-,completed,3.0,12.6,0.92
ENR-00739,STU-0089,MAC-COMP-8250,2025W,3.33,A-,completed,4.0,13.4,0.72
ENR-01163,STU-0089,MAC-COMP-8390,2026F,3.67,A-,completed,3.0,6.1,0.62
ENR-01202,STU-0090,MAC-COMP-8490,2025F,3.67,A-,completed,3.0,6.5,0.82
ENR-01990,STU-0090,MAC-COMP-8490,2025F,3.67,A-,completed,3.0,6.5,0.82
ENR-00748,STU-0090,MAC-COMP-8150,2025S,3.34,A-,completed,3.0,9.2,0.53
ENR-00750,STU-0090,MAC-COMP-8250,2025S,3.75,A,completed,5.0,10.9,0.61
ENR-00747,STU-0090,MAC-COMP-8110,2025W,4.0,A+,completed,5.0,11.6,0.58
ENR-01054,STU-0090,MAC-COMP-8130,2026W,3.8,A,completed,5.0,11.4,0.52
ENR-01265,STU-0090,MAC-COMP-8500,2026W,3.33,B+,completed,5.0,6.7,0.49
ENR-01500,STU-0090,MAC-COMP-8610,2026W,3.8,A,completed,4.0,7.6,0.73
ENR-01526,STU-0090,MAC-COMP-8640,2026W,2.67,B-,completed,5.0,6.7,0.91
ENR-01684,STU-0090,MAC-BU-8120,2026W,3.67,A-,completed,4.0,11.5,0.43
ENR-00752,STU-0091,MAC-COMP-8110,2024F,3.04,B+,completed,3.0,11.1,0.68
ENR-01675,STU-0091,MAC-COMP-8790,2025F,3.67,A-,completed,5.0,11.8,0.47
ENR-02463,STU-0091,MAC-COMP-8790,2025F,3.67,A-,completed,5.0,11.8,0.47
ENR-01706,STU-0091,MAC-BU-8120,2025S,3.67,A-,completed,3.0,6.6,0.5
ENR-02494,STU-0091,MAC-BU-8120,2025S,3.67,A-,completed,3.0,6.6,0.5
ENR-00753,STU-0091,MAC-COMP-8150,2025W,3.33,A-,completed,3.0,8.0,0.77
ENR-00754,STU-0091,MAC-COMP-8470,2025W,3.57,A-,completed,5.0,13.9,0.92
ENR-00755,STU-0091,MAC-COMP-8220,2025W,2.76,B,completed,5.0,7.2,0.47
ENR-00756,STU-0091,MAC-COMP-8340,2025W,3.47,A-,completed,4.0,9.3,0.58
ENR-01243,STU-0091,MAC-COMP-8490,2026F,3.8,A,completed,4.0,11.1,0.69
ENR-02031,STU-0091,MAC-COMP-8490,2026F,3.8,A,completed,4.0,11.1,0.69
ENR-01424,STU-0091,MAC-COMP-8590,2026S,3.0,B,completed,5.0,6.7,0.74
ENR-02212,STU-0091,MAC-COMP-8590,2026S,3.0,B,completed,5.0,6.7,0.74
ENR-00757,STU-0092,MAC-COMP-8110,2025F,2.83,B,completed,4.0,10.1,0.76
ENR-01554,STU-0092,MAC-COMP-8700,2025S,3.8,A,completed,3.0,7.2,0.79
ENR-01658,STU-0092,MAC-COMP-8790,2025S,3.33,B+,completed,4.0,6.1,0.91
ENR-01692,STU-0092,MAC-BU-8120,2025S,3.0,B,completed,4.0,12.2,0.74
ENR-02342,STU-0092,MAC-COMP-8700,2025S,3.8,A,completed,3.0,7.2,0.79
ENR-02446,STU-0092,MAC-COMP-8790,2025S,3.33,B+,completed,4.0,6.1,0.91
ENR-02480,STU-0092,MAC-BU-8120,2025S,3.0,B,completed,4.0,12.2,0.74
ENR-01052,STU-0092,MAC-COMP-8130,2026F,3.8,A,completed,5.0,7.8,0.52
ENR-01254,STU-0092,MAC-COMP-8490,2026F,3.0,B,completed,4.0,11.2,0.42
ENR-01840,STU-0092,MAC-COMP-8130,2026F,3.8,A,completed,5.0,7.8,0.52
ENR-02042,STU-0092,MAC-COMP-8490,2026F,3.0,B,completed,4.0,11.2,0.42
ENR-00763,STU-0092,MAC-BU-7700,2026S,4.0,A+,completed,3.0,11.5,0.86
ENR-00765,STU-0092,MAC-COMP-8890,2026S,3.64,A-,completed,5.0,12.7,0.86
ENR-00766,STU-0093,MAC-COMP-8110,2024F,3.12,B+,completed,4.0,13.2,0.74
ENR-00767,STU-0093,MAC-COMP-8250,2025W,3.62,A-,completed,4.0,9.9,0.63
ENR-01401,STU-0093,MAC-COMP-8570,2026F,3.0,B,completed,5.0,13.1,0.66
ENR-02189,STU-0093,MAC-COMP-8570,2026F,3.0,B,completed,5.0,13.1,0.66
ENR-01348,STU-0093,MAC-COMP-8540,2026W,3.0,B,completed,4.0,12.0,0.52
ENR-00776,STU-0094,MAC-COMP-8250,2025F,3.89,A,completed,3.0,7.2,0.52
ENR-00777,STU-0094,MAC-BU-7600,2025F,3.21,B+,completed,3.0,10.2,0.85
ENR-00778,STU-0094,MAC-BU-7700,2025F,3.81,A,completed,4.0,11.2,0.58
ENR-00772,STU-0094,MAC-COMP-8340,2025S,3.21,B+,completed,5.0,9.0,0.69
ENR-00773,STU-0094,MAC-COMP-8150,2025S,3.04,B+,completed,4.0,7.5,0.46
ENR-00774,STU-0094,MAC-COMP-8220,2025S,3.1,B+,completed,3.0,10.9,0.94
ENR-00775,STU-0094,MAC-COMP-8470,2025S,2.77,B,completed,5.0,9.8,0.8
ENR-00771,STU-0094,MAC-COMP-8110,2025W,3.0,B+,completed,3.0,11.5,0.58
ENR-01528,STU-0094,MAC-COMP-8640,2026S,3.33,B+,completed,3.0,6.6,0.71
ENR-01648,STU-0094,MAC-COMP-8790,2026S,3.8,A,completed,5.0,11.2,0.84
ENR-02316,STU-0094,MAC-COMP-8640,2026S,3.33,B+,completed,3.0,6.6,0.71
ENR-00783,STU-0095,MAC-COMP-8110,2025F,2.86,B,completed,3.0,8.1,0.64
ENR-01029,STU-0095,MAC-COMP-8130,2025F,3.67,A-,completed,4.0,11.6,0.43
ENR-01456,STU-0095,MAC-COMP-8590,2025F,3.33,B+,completed,5.0,13.4,0.81
ENR-01817,STU-0095,MAC-COMP-8130,2025F,3.67,A-,completed,4.0,11.6,0.43
ENR-02244,STU-0095,MAC-COMP-8590,2025F,3.33,B+,completed,5.0,13.4,0.81
ENR-01100,STU-0095,MAC-COMP-8207,2025S,2.67,B-,completed,4.0,13.1,0.87
ENR-01465,STU-0095,MAC-COMP-8610,2025S,3.8,A,completed,4.0,8.2,0.7
ENR-01888,STU-0095,MAC-COMP-8207,2025S,2.67,B-,completed,4.0,13.1,0.87
ENR-02253,STU-0095,MAC-COMP-8610,2025S,3.8,A,completed,4.0,8.2,0.7
ENR-00792,STU-0095,MAC-COMP-8830,2026F,3.58,A-,completed,3.0,6.6,0.73
ENR-01158,STU-0095,MAC-COMP-8380,2026F,3.0,B,completed,4.0,10.7,0.41
ENR-01693,STU-0095,MAC-BU-8120,2026F,3.0,B,completed,5.0,10.4,0.44
ENR-01757,STU-0095,MAC-BU-8130,2026F,3.0,B,completed,3.0,8.9,0.55
ENR-01946,STU-0095,MAC-COMP-8380,2026F,3.0,B,completed,4.0,10.7,0.41
ENR-02481,STU-0095,MAC-BU-8120,2026F,3.0,B,completed,5.0,10.4,0.44
ENR-02545,STU-0095,MAC-BU-8130,2026F,3.0,B,completed,3.0,8.9,0.55
ENR-00788,STU-0095,MAC-COMP-8250,2026S,3.36,A-,completed,3.0,8.7,0.77
ENR-00795,STU-0096,MAC-COMP-8110,2024F,3.71,A,completed,4.0,11.4,0.63
ENR-00804,STU-0096,MAC-COMP-8830,2025F,3.51,A-,completed,3.0,6.9,0.57
ENR-01751,STU-0096,MAC-BU-8130,2025F,3.0,B,completed,4.0,13.5,0.67
ENR-02539,STU-0096,MAC-BU-8130,2025F,3.0,B,completed,4.0,13.5,0.67
ENR-00800,STU-0096,MAC-COMP-8470,2025S,3.53,A-,completed,4.0,9.3,0.8
ENR-00801,STU-0096,MAC-BU-7600,2025S,2.61,B-,completed,3.0,8.0,0.81
ENR-00802,STU-0096,MAC-BU-7700,2025S,3.32,A-,completed,5.0,12.0,0.86
ENR-00796,STU-0096,MAC-COMP-8340,2025W,2.49,B-,completed,5.0,11.4,0.57
ENR-00797,STU-0096,MAC-COMP-8150,2025W,3.16,B+,completed,5.0,13.9,0.53
ENR-00798,STU-0096,MAC-COMP-8250,2025W,3.84,A,completed,4.0,11.5,0.61
ENR-00799,STU-0096,MAC-COMP-8220,2025W,2.94,B,completed,5.0,7.3,0.54
ENR-00807,STU-0097,MAC-COMP-8110,2024F,3.73,A,completed,3.0,7.7,0.57
ENR-00816,STU-0097,MAC-COMP-8650,2025F,3.43,A-,completed,5.0,7.6,0.73
ENR-00817,STU-0097,MAC-COMP-8720,2025F,3.85,A,completed,4.0,11.5,0.5
ENR-01602,STU-0097,MAC-COMP-8740,2025F,3.33,B+,completed,3.0,11.4,0.55
ENR-01792,STU-0097,MAC-BU-8140,2025F,3.33,B+,completed,3.0,12.4,0.81
ENR-02390,STU-0097,MAC-COMP-8740,2025F,3.33,B+,completed,3.0,11.4,0.55
ENR-02580,STU-0097,MAC-BU-8140,2025F,3.33,B+,completed,3.0,12.4,0.81
ENR-00812,STU-0097,MAC-COMP-8220,2025S,3.21,B+,completed,5.0,10.1,0.57
ENR-00813,STU-0097,MAC-BU-7600,2025S,2.62,B-,completed,4.0,13.7,0.58
ENR-00814,STU-0097,MAC-BU-7500,2025S,3.23,B+,completed,5.0,7.9,0.47
ENR-00808,STU-0097,MAC-COMP-8340,2025W,3.28,B+,completed,3.0,12.6,0.68
ENR-00809,STU-0097,MAC-COMP-8250,2025W,3.47,A-,completed,5.0,9.0,0.69
ENR-00825,STU-0098,MAC-BU-7500,2025F,2.89,B,completed,4.0,13.1,0.5
ENR-00826,STU-0098,MAC-BU-7700,2025F,2.85,B,completed,5.0,6.8,0.92
ENR-01169,STU-0098,MAC-COMP-8390,2025F,3.67,A-,completed,5.0,9.6,0.67
ENR-01417,STU-0098,MAC-COMP-8590,2025F,3.67,A-,completed,3.0,12.0,0.79
ENR-01957,STU-0098,MAC-COMP-8390,2025F,3.67,A-,completed,5.0,9.6,0.67
ENR-02205,STU-0098,MAC-COMP-8590,2025F,3.67,A-,completed,3.0,12.0,0.79
ENR-00820,STU-0098,MAC-COMP-8470,2025S,3.61,A-,completed,3.0,12.7,0.83
ENR-00821,STU-0098,MAC-COMP-8250,2025S,3.51,A-,completed,4.0,10.3,0.79
ENR-00822,STU-0098,MAC-COMP-8150,2025S,2.72,B,completed,3.0,6.7,0.83
ENR-00833,STU-0099,MAC-COMP-8340,2025F,3.98,A+,completed,5.0,13.7,0.69
ENR-00834,STU-0099,MAC-COMP-8220,2025F,3.43,A-,completed,3.0,11.0,0.58
ENR-00835,STU-0099,MAC-COMP-8150,2025F,2.96,B,completed,5.0,10.2,0.57
ENR-01282,STU-0099,MAC-COMP-8500,2025F,3.0,B,completed,4.0,12.5,0.43
ENR-02070,STU-0099,MAC-COMP-8500,2025F,3.0,B,completed,4.0,12.5,0.43
ENR-00829,STU-0099,MAC-COMP-8110,2025S,3.89,A,completed,5.0,9.5,0.88
ENR-00830,STU-0099,MAC-BU-7500,2025S,3.21,B+,completed,5.0,12.4,0.76
ENR-00831,STU-0099,MAC-BU-7700,2025S,3.92,A+,completed,5.0,11.0,0.86
ENR-00832,STU-0099,MAC-BU-7600,2025S,4.0,A+,completed,5.0,8.8,0.68
ENR-01245,STU-0099,MAC-COMP-8490,2025S,3.33,B+,completed,5.0,7.4,0.83
